record_id,date_id,city,country,continent,climate_zone,latitude,longitude,datetime,temperature_2m,temp_fahrenheit,apparent_temperature,feels_like_f,heat_index_c,wind_chill_c,dew_point_2m,relative_humidity_2m,precipitation,rain,snowfall,snow_depth,pressure_msl,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,et0_fao_evapotranspiration,weather_code,weather_description,weather_category,temp_category,wind_category,precip_intensity,humidity_comfort,radiation_level,time_of_day,comfort_index,temp_anomaly_c,temp_anomaly_std,is_extreme_heat,is_extreme_cold,is_heavy_rain,is_heavy_snow,is_high_wind,is_extreme_event,season,is_weekend,hour,year,month,quarter
W00008986,20160110,New York,USA,North America,Humid Continental,40.71,-74.01,2016-01-10 09:00:00,12.5,54.5,9.5,49.1,12.5,12.5,11.9,96,5.5,5.5,0.0,0.0,1002.5,100,15.3,102,44.1,1.0,0.02,63,Moderate Rain,Rain,Cool,Moderate,Moderate,Very Humid,Low,Morning,43.8,11.98,2.11,0,0,0,0,0,0,Winter,1,9,2016,1,1
W00099902,20160524,Chicago,USA,North America,Humid Continental,41.88,-87.63,2016-05-24 13:00:00,22.0,71.6,22.5,72.5,22.0,22.0,12.6,55,0.0,0.0,0.0,0.0,1014.8,75,10.6,187,21.5,964.0,0.58,2,Partly Cloudy,Cloudy,Warm,Breeze,,Humid,Intense,Afternoon,89.2,7.36,1.18,0,0,0,0,0,0,Spring,0,13,2016,5,2
W00655319,20190930,Paris,France,Europe,Oceanic,48.85,2.35,2019-09-30 22:00:00,16.6,61.9,14.1,57.4,16.6,16.6,9.8,64,0.0,0.0,0.0,0.0,1011.7,51,10.6,188,19.2,0.0,0.06,2,Partly Cloudy,Cloudy,Cool,Breeze,,Humid,Night,Evening,74.5,-0.33,-0.07,0,0,0,0,0,0,Autumn,0,22,2019,9,3
W00224929,20200828,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2020-08-28 00:00:00,28.5,83.3,33.5,92.3,34.1,28.5,25.6,84,0.0,0.0,0.0,0.0,1010.9,12,9.5,188,17.0,0.0,0.03,0,Clear Sky,Clear,Warm,Breeze,,Very Humid,Night,Night,55.8,0.15,0.04,0,0,0,0,0,0,Summer,0,0,2020,8,3
W00926626,20200910,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2020-09-10 09:00:00,15.5,59.9,13.5,56.3,15.5,15.5,8.1,63,0.0,0.0,0.0,0.0,1005.1,19,16.5,333,30.9,656.8,1.31,0,Clear Sky,Clear,Cool,Moderate,,Humid,High,Morning,68.8,-2.81,-0.67,0,0,0,0,0,0,Autumn,0,9,2020,9,3
W00067899,20220930,New York,USA,North America,Humid Continental,40.71,-74.01,2022-09-30 02:00:00,12.3,54.1,9.6,49.3,12.3,12.3,7.8,74,0.0,0.0,0.0,0.0,1027.1,100,9.1,16,14.5,0.0,0.03,3,Overcast,Cloudy,Cool,Breeze,,Very Humid,Night,Night,57.4,-7.94,-1.83,0,0,0,0,0,0,Autumn,0,2,2022,9,3
W00068879,20221109,New York,USA,North America,Humid Continental,40.71,-74.01,2022-11-09 22:00:00,7.7,45.9,5.3,41.5,7.7,6.0,5.9,89,0.0,0.0,0.0,0.0,1033.9,10,5.9,205,8.1,0.0,0.0,0,Clear Sky,Clear,Cold,Breeze,,Very Humid,Night,Evening,37.6,-0.2,-0.04,0,0,0,0,0,0,Autumn,0,22,2022,11,4
W00904485,20180302,Warsaw,Poland,Europe,Humid Continental,52.23,21.01,2018-03-02 20:00:00,18.0,64.4,18.0,64.4,18.0,18.0,9.0,55,0.0,0.0,0.0,0.0,1023.6,100,13.2,92,20.4,423.3,0.85,3,Overcast,Cloudy,Cool,Moderate,,Humid,Moderate,Evening,81.9,3.5,0.67,0,0,0,0,0,0,Spring,0,20,2018,3,1
W00244300,20221113,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2022-11-13 03:00:00,5.6,42.1,1.7,35.1,5.6,3.0,-0.4,65,0.0,0.0,0.0,0.0,1025.6,0,7.3,11,11.2,0.0,0.03,0,Clear Sky,Clear,Cold,Breeze,,Humid,Night,Night,42.6,-11.29,-1.86,0,0,0,0,0,0,Autumn,1,3,2022,11,4
W00912238,20190119,Zurich,Switzerland,Europe,Oceanic,47.38,8.54,2019-01-19 21:00:00,1.3,34.3,-0.7,30.7,1.3,-4.8,-6.8,60,0.0,0.0,0.0,0.0,1002.9,42,18.5,333,28.5,247.2,0.49,3,Overcast,Cloudy,Cold,Moderate,,Humid,Moderate,Evening,26.7,-3.28,-0.69,0,0,0,0,0,0,Winter,1,21,2019,1,1
W00803685,20160901,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2016-09-01 20:00:00,30.7,87.3,29.9,85.8,29.0,30.7,7.0,23,0.0,0.0,0.0,0.0,1017.8,40,0.5,27,7.6,131.0,0.08,1,Mainly Clear,Cloudy,Hot,Calm,,Dry,Low,Evening,70.6,10.07,1.91,0,0,0,0,0,0,Autumn,0,20,2016,9,3
W00444937,20151002,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2015-10-02 00:00:00,10.4,50.7,9.1,48.4,10.4,10.4,9.3,93,0.0,0.0,0.0,0.0,1021.6,22,4.9,336,7.8,0.0,0.0,1,Mainly Clear,Cloudy,Cool,Calm,,Very Humid,Night,Night,44.2,-5.44,-1.29,0,0,0,0,0,0,Autumn,0,0,2015,10,4
W00895959,20170312,Johannesburg,South Africa,Africa,Semi-Arid,-26.2,28.04,2017-03-12 14:00:00,29.2,84.6,27.2,81.0,29.0,29.2,17.6,42,0.0,0.0,0.0,0.0,1018.4,97,20.5,355,35.5,804.6,1.61,0,Clear Sky,Clear,Warm,Strong,,Comfortable,Intense,Afternoon,65.2,14.33,2.97,1,0,0,0,0,1,Autumn,1,14,2017,3,1
W00858829,20221217,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2022-12-17 12:00:00,7.8,46.0,5.8,42.4,7.8,7.0,5.8,87,0.0,0.0,0.0,0.0,1019.1,100,3.7,17,8.7,134.0,0.06,3,Overcast,Cloudy,Cold,Calm,,Very Humid,Low,Afternoon,40.1,1.1,0.29,0,0,0,0,0,0,Winter,1,12,2022,12,4
W00575348,20200816,London,UK,Europe,Oceanic,51.51,-0.13,2020-08-16 19:00:00,20.4,68.7,21.5,70.7,20.4,20.4,17.1,82,0.0,0.0,0.0,0.0,1009.3,100,5.8,242,11.2,62.0,0.07,3,Overcast,Cloudy,Warm,Breeze,,Very Humid,Low,Evening,79.3,2.32,0.58,0,0,0,0,0,0,Summer,1,19,2020,8,3
W00464017,20171205,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2017-12-05 00:00:00,12.8,55.0,10.2,50.4,12.8,12.8,3.0,51,0.0,0.0,0.0,0.0,1016.7,82,3.8,225,5.4,0.0,0.02,3,Overcast,Cloudy,Cool,Calm,,Humid,Night,Night,73.0,-1.19,-0.22,0,0,0,0,0,0,Winter,0,0,2017,12,4
W00196830,20170614,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2017-06-14 05:00:00,25.1,77.2,29.9,85.8,25.1,25.1,24.4,96,0.0,0.0,0.0,0.0,1013.2,17,7.0,158,12.3,0.0,0.0,0,Clear Sky,Clear,Warm,Breeze,,Very Humid,Night,Night,61.2,-2.16,-0.63,0,0,0,0,0,0,Summer,0,5,2017,6,2
W00309024,20200331,Phoenix,USA,North America,Desert,33.45,-112.07,2020-03-31 23:00:00,19.6,67.3,16.8,62.2,19.6,19.6,4.8,38,0.0,0.0,0.0,0.0,1010.0,100,6.5,266,9.4,0.0,0.09,3,Overcast,Cloudy,Cool,Breeze,,Comfortable,Night,Evening,92.6,1.69,0.27,0,0,0,0,0,0,Spring,0,23,2020,3,1
W00347382,20240816,Phoenix,USA,North America,Desert,33.45,-112.07,2024-08-16 05:00:00,32.0,89.6,31.1,88.0,30.8,32.0,12.1,30,0.0,0.0,0.0,0.0,1009.2,0,6.9,241,11.4,0.0,0.14,0,Clear Sky,Clear,Hot,Breeze,,Dry,Night,Night,63.6,-1.99,-0.37,0,0,0,0,0,0,Summer,0,5,2024,8,3
W00310805,20200614,Phoenix,USA,North America,Desert,33.45,-112.07,2020-06-14 04:00:00,26.4,79.5,23.1,73.6,26.4,26.4,-8.0,10,0.0,0.0,0.0,0.0,1007.2,0,1.1,307,2.5,0.0,0.02,0,Clear Sky,Clear,Warm,Calm,,Dry,Night,Night,83.3,-7.19,-1.24,0,0,0,0,0,0,Summer,1,4,2020,6,2
W00837524,20200712,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2020-07-12 19:00:00,29.0,84.2,28.8,83.8,28.2,29.0,11.8,35,0.3,0.3,0.0,0.0,1016.0,92,3.1,111,18.1,420.0,0.33,51,Light Drizzle,Drizzle,Warm,Calm,Light,Comfortable,Moderate,Evening,74.4,1.35,0.24,0,0,0,0,0,0,Summer,1,19,2020,7,3
W00268241,20150806,Phoenix,USA,North America,Desert,33.45,-112.07,2015-08-06 16:00:00,38.0,100.4,37.0,98.6,37.4,38.0,13.2,23,0.0,0.0,0.0,0.0,1005.3,64,8.4,115,10.3,552.0,0.59,2,Partly Cloudy,Cloudy,Hot,Breeze,,Dry,High,Afternoon,44.8,4.01,0.75,0,0,0,0,0,0,Summer,0,16,2015,8,3
W00366138,20161005,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2016-10-05 17:00:00,18.2,64.8,17.8,64.0,18.2,18.2,14.5,79,0.0,0.0,0.0,0.0,1022.3,19,8.2,116,19.5,294.0,0.16,0,Clear Sky,Clear,Cool,Breeze,,Very Humid,Moderate,Afternoon,73.0,6.46,1.33,0,0,0,0,0,0,Autumn,0,17,2016,10,4
W00449597,20160413,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2016-04-13 04:00:00,14.2,57.6,12.2,54.0,14.2,14.2,5.7,57,0.0,0.0,0.0,0.0,1017.1,7,4.0,214,8.5,0.0,0.02,0,Clear Sky,Clear,Cool,Calm,,Humid,Night,Night,74.1,-5.05,-0.92,0,0,0,0,0,0,Spring,0,4,2016,4,2
W00586918,20211211,London,UK,Europe,Oceanic,51.51,-0.13,2021-12-11 21:00:00,9.6,49.3,6.3,43.3,9.6,6.8,8.7,94,0.0,0.0,0.0,0.0,1015.8,100,12.7,211,21.5,0.0,0.0,3,Overcast,Cloudy,Cold,Moderate,,Very Humid,Night,Evening,37.4,2.91,0.73,0,0,0,0,0,0,Winter,1,21,2021,12,4
W00980754,20261113,Jakarta,Indonesia,Asia,Tropical Rainforest,-6.21,106.85,2026-11-13 17:00:00,-2.5,27.5,-2.5,27.5,-2.5,-6.2,-6.6,80,0.0,0.0,0.0,0.0,1011.0,30,6.0,150,7.3,654.5,1.31,2,Partly Cloudy,Cloudy,Freezing,Breeze,,Very Humid,High,Afternoon,11.5,-7.78,-1.69,0,0,0,0,0,0,Spring,0,17,2026,11,4
W00051663,20201122,New York,USA,North America,Humid Continental,40.71,-74.01,2020-11-22 14:00:00,9.5,49.1,5.7,42.3,9.5,7.0,4.8,72,0.0,0.0,0.0,0.0,1029.0,100,10.7,54,19.2,161.0,0.1,3,Overcast,Cloudy,Cold,Breeze,,Very Humid,Low,Afternoon,49.2,1.6,0.3,0,0,0,0,0,0,Autumn,1,14,2020,11,4
W00892874,20161104,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2016-11-04 01:00:00,9.1,48.4,9.1,48.4,9.1,7.1,4.3,76,0.0,0.0,0.0,0.0,1027.5,34,7.8,198,12.2,125.3,0.25,2,Partly Cloudy,Cloudy,Cold,Breeze,,Very Humid,Low,Night,47.4,-7.79,-1.28,0,0,0,0,0,0,Autumn,0,1,2016,11,4
W00576799,20201016,London,UK,Europe,Oceanic,51.51,-0.13,2020-10-16 06:00:00,6.6,43.9,3.9,39.0,6.6,4.4,5.7,94,0.0,0.0,0.0,0.0,1024.7,22,6.7,14,11.0,0.0,0.0,1,Mainly Clear,Cloudy,Cold,Breeze,,Very Humid,Night,Morning,31.4,-5.45,-1.58,0,0,0,0,0,0,Autumn,0,6,2020,10,4
W00480867,20191107,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2019-11-07 02:00:00,13.1,55.6,12.8,55.0,13.1,13.1,11.9,92,0.1,0.1,0.0,0.0,1021.0,64,4.1,331,6.7,0.0,0.0,51,Light Drizzle,Drizzle,Cool,Calm,Light,Very Humid,Night,Night,53.2,-2.07,-0.39,0,0,0,0,0,0,Autumn,0,2,2019,11,4
W00550671,20171023,London,UK,Europe,Oceanic,51.51,-0.13,2017-10-23 14:00:00,14.7,58.5,13.8,56.8,14.7,14.7,13.2,91,0.0,0.0,0.0,0.0,1016.8,100,8.4,214,14.5,40.0,0.04,3,Overcast,Cloudy,Cool,Breeze,,Very Humid,Low,Afternoon,56.4,2.65,0.77,0,0,0,0,0,0,Autumn,0,14,2017,10,4
W00584292,20210824,London,UK,Europe,Oceanic,51.51,-0.13,2021-08-24 11:00:00,19.2,66.6,17.0,62.6,19.2,19.2,12.8,66,0.1,0.1,0.0,0.0,1030.3,75,13.2,62,24.4,422.0,0.26,51,Light Drizzle,Drizzle,Cool,Moderate,Light,Humid,Moderate,Morning,80.0,1.12,0.28,0,0,0,0,0,0,Summer,0,11,2021,8,3
W00362132,20160421,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2016-04-21 19:00:00,8.8,47.8,6.2,43.2,8.8,6.8,7.1,89,0.1,0.1,0.0,0.0,1011.6,100,7.5,168,14.1,89.0,0.05,51,Light Drizzle,Drizzle,Cold,Breeze,Light,Very Humid,Low,Evening,40.2,2.49,0.47,0,0,0,0,0,0,Spring,0,19,2016,4,2
W00033320,20181020,New York,USA,North America,Humid Continental,40.71,-74.01,2018-10-20 07:00:00,11.9,53.4,9.4,48.9,11.9,11.9,10.2,89,0.1,0.1,0.0,0.0,1007.5,100,10.9,226,18.1,0.0,0.01,51,Light Drizzle,Drizzle,Cool,Breeze,Light,Very Humid,Night,Morning,47.8,-2.47,-0.52,0,0,0,0,0,0,Autumn,1,7,2018,10,4
W00215538,20190802,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2019-08-02 17:00:00,33.0,91.4,36.6,97.9,35.7,33.0,20.5,48,0.0,0.0,0.0,0.0,1012.6,95,2.2,84,8.1,520.0,0.41,3,Overcast,Cloudy,Hot,Calm,,Comfortable,High,Afternoon,62.9,4.65,1.28,0,0,0,0,0,0,Summer,0,17,2019,8,3
W00126315,20190530,Chicago,USA,North America,Humid Continental,41.88,-87.63,2019-05-30 02:00:00,15.2,59.4,15.9,60.6,15.2,15.2,14.4,95,0.0,0.0,0.0,0.0,1006.8,99,3.2,172,4.7,0.0,0.0,3,Overcast,Cloudy,Cool,Calm,,Very Humid,Night,Night,58.5,0.56,0.09,0,0,0,0,0,0,Spring,0,2,2019,5,2
W00460374,20170706,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2017-07-06 05:00:00,13.0,55.4,12.8,55.0,13.0,13.0,11.9,93,0.0,0.0,0.0,0.0,1020.6,100,3.3,332,5.4,0.0,0.0,3,Overcast,Cloudy,Cool,Calm,,Very Humid,Night,Night,52.8,-4.23,-1.13,0,0,0,0,0,0,Summer,0,5,2017,7,3
W00489380,20201026,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2020-10-26 19:00:00,21.1,70.0,18.6,65.5,21.1,21.1,8.9,46,0.0,0.0,0.0,0.0,1010.4,55,9.5,75,14.1,0.0,0.12,2,Partly Cloudy,Cloudy,Warm,Breeze,,Comfortable,Night,Evening,94.9,5.26,1.24,0,0,0,0,0,0,Autumn,0,19,2020,10,4
W00063225,20220319,New York,USA,North America,Humid Continental,40.71,-74.01,2022-03-19 08:00:00,10.4,50.7,9.2,48.6,10.4,10.4,10.4,100,0.0,0.0,0.0,0.0,1011.9,97,5.6,113,12.1,18.0,0.01,3,Overcast,Cloudy,Cool,Breeze,,Very Humid,Low,Morning,40.4,5.26,0.89,0,0,0,0,0,0,Spring,1,8,2022,3,1
W00965340,20250209,Athens,Greece,Europe,Mediterranean,37.98,23.73,2025-02-09 11:00:00,17.3,63.1,17.3,63.1,17.3,17.3,11.4,70,0.0,0.0,0.0,0.0,1007.4,100,5.3,259,9.6,829.2,1.66,3,Overcast,Cloudy,Cool,Breeze,,Humid,Intense,Morning,76.2,8.3,1.74,0,0,0,0,0,0,Winter,1,11,2025,2,1
W00779636,20231205,Berlin,Germany,Europe,Oceanic,52.52,13.4,2023-12-05 19:00:00,-0.9,30.4,-5.9,21.4,-0.9,-6.0,-2.4,89,0.0,0.0,0.0,0.05,1010.3,100,10.9,113,18.3,0.0,0.0,3,Overcast,Cloudy,Freezing,Breeze,,Very Humid,Night,Evening,9.4,-4.35,-1.11,0,0,0,0,0,0,Winter,0,19,2023,12,4
W00695826,20240514,Paris,France,Europe,Oceanic,48.85,2.35,2024-05-14 17:00:00,14.6,58.3,13.3,55.9,14.6,14.6,11.9,84,0.4,0.4,0.0,0.0,1004.7,100,8.1,159,16.8,239.0,0.13,51,Light Drizzle,Drizzle,Cool,Breeze,Light,Very Humid,Moderate,Afternoon,59.8,-0.05,-0.01,0,0,0,0,0,0,Spring,0,17,2024,5,2
W00561881,20190202,London,UK,Europe,Oceanic,51.51,-0.13,2019-02-02 16:00:00,4.3,39.7,-1.2,29.8,4.3,-0.0,-1.2,67,0.0,0.0,0.0,0.04,1009.0,55,13.4,342,26.4,196.0,0.08,2,Partly Cloudy,Cloudy,Cold,Moderate,,Humid,Low,Afternoon,34.7,-1.7,-0.42,0,0,0,0,0,0,Winter,1,16,2019,2,1
W00279995,20161208,Phoenix,USA,North America,Desert,33.45,-112.07,2016-12-08 10:00:00,12.3,54.1,10.1,50.2,12.3,12.3,3.1,53,0.0,0.0,0.0,0.0,1024.3,0,2.7,48,8.5,329.0,0.16,0,Clear Sky,Clear,Cool,Calm,,Humid,Moderate,Morning,71.1,0.09,0.02,0,0,0,0,0,0,Winter,0,10,2016,12,4
W00876145,20241208,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2024-12-08 00:00:00,7.6,45.7,3.9,39.0,7.6,5.7,-0.2,58,0.0,0.0,0.0,0.0,1027.7,41,6.5,287,15.7,0.0,0.03,1,Mainly Clear,Cloudy,Cold,Breeze,,Humid,Night,Night,52.6,0.9,0.24,0,0,0,0,0,0,Winter,1,0,2024,12,4
W00571750,20200319,London,UK,Europe,Oceanic,51.51,-0.13,2020-03-19 21:00:00,6.9,44.4,3.3,37.9,6.9,3.9,4.6,85,0.0,0.0,0.0,0.0,1026.7,100,10.1,53,17.0,0.0,0.01,3,Overcast,Cloudy,Cold,Breeze,,Very Humid,Night,Evening,35.2,-0.62,-0.16,0,0,0,0,0,0,Spring,0,21,2020,3,1
W00435459,20240902,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2024-09-02 02:00:00,14.8,58.6,12.0,53.6,14.8,14.8,8.2,65,0.0,0.0,0.0,0.0,1018.0,0,10.0,310,17.7,0.0,0.06,0,Clear Sky,Clear,Cool,Breeze,,Humid,Night,Night,68.9,-3.51,-0.84,0,0,0,0,0,0,Autumn,0,2,2024,9,3
W00256148,20240320,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2024-03-20 19:00:00,18.1,64.6,16.4,61.5,18.1,18.1,11.4,65,0.0,0.0,0.0,0.0,1016.6,100,9.1,140,16.3,116.0,0.11,3,Overcast,Cloudy,Cool,Breeze,,Humid,Low,Evening,79.3,0.19,0.04,0,0,0,0,0,0,Spring,0,19,2024,3,1
W00527944,20150321,London,UK,Europe,Oceanic,51.51,-0.13,2015-03-21 15:00:00,7.7,45.9,2.1,35.8,7.7,4.0,0.9,62,0.0,0.0,0.0,0.0,1025.8,100,15.1,8,30.0,261.0,0.14,3,Overcast,Cloudy,Cold,Moderate,,Humid,Moderate,Afternoon,46.6,0.18,0.05,0,0,0,0,0,0,Spring,1,15,2015,3,1
W00330302,20220904,Phoenix,USA,North America,Desert,33.45,-112.07,2022-09-04 13:00:00,41.1,106.0,41.1,106.0,40.0,41.1,10.8,17,0.0,0.0,0.0,0.0,1008.6,6,7.6,76,19.0,832.0,0.8,0,Clear Sky,Clear,Hot,Breeze,,Dry,Intense,Afternoon,35.9,10.24,1.68,0,0,0,0,0,0,Autumn,1,13,2022,9,3
W00872560,20240711,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2024-07-11 15:00:00,35.1,95.2,33.8,92.8,33.3,35.1,9.6,21,0.0,0.0,0.0,0.0,1015.0,0,13.4,233,26.8,946.0,0.88,0,Clear Sky,Clear,Hot,Moderate,,Dry,Intense,Afternoon,51.0,7.45,1.33,0,0,0,0,0,0,Summer,0,15,2024,7,3
W00069255,20221125,New York,USA,North America,Humid Continental,40.71,-74.01,2022-11-25 14:00:00,9.9,49.8,6.2,43.2,9.9,7.1,7.9,88,0.0,0.0,0.0,0.0,1009.1,52,13.6,253,23.5,188.0,0.08,2,Partly Cloudy,Cloudy,Cold,Moderate,,Very Humid,Low,Afternoon,40.9,2.0,0.38,0,0,0,0,0,0,Autumn,0,14,2022,11,4
W00678876,20220608,Paris,France,Europe,Oceanic,48.85,2.35,2022-06-08 11:00:00,15.6,60.1,14.5,58.1,15.6,15.6,13.9,90,1.4,1.4,0.0,0.0,1008.1,79,10.2,244,17.9,138.0,0.09,61,Slight Rain,Rain,Cool,Breeze,Light,Very Humid,Low,Morning,58.7,-3.17,-0.64,0,0,0,0,0,0,Summer,0,11,2022,6,2
W00275406,20160531,Phoenix,USA,North America,Desert,33.45,-112.07,2016-05-31 05:00:00,17.6,63.7,14.4,57.9,17.6,17.6,-2.0,26,0.0,0.0,0.0,0.0,1007.2,0,3.3,42,6.3,0.0,0.05,0,Clear Sky,Clear,Cool,Calm,,Dry,Night,Night,88.2,-9.84,-1.63,0,0,0,0,0,0,Spring,0,5,2016,5,2
W00943252,20220804,Hong Kong,China,Asia,Humid Subtropical,22.32,114.17,2022-08-04 03:00:00,18.4,65.1,16.4,61.5,18.4,18.4,11.0,63,0.07,0.07,0.0,0.0,1004.3,70,15.4,354,21.3,343.1,0.69,80,Slight Showers,Showers,Cool,Moderate,Light,Humid,Moderate,Night,78.0,-2.08,-0.41,0,0,0,0,0,0,Summer,0,3,2022,8,3
W00587306,20211228,London,UK,Europe,Oceanic,51.51,-0.13,2021-12-28 01:00:00,8.2,46.8,6.5,43.7,8.2,7.0,7.7,96,0.1,0.1,0.0,0.0,987.0,100,4.8,167,14.5,0.0,0.0,51,Light Drizzle,Drizzle,Cold,Calm,Light,Very Humid,Night,Night,36.2,1.51,0.38,0,0,0,0,0,0,Winter,0,1,2021,12,4
W00889146,20160601,Tokyo,Japan,Asia,Humid Subtropical,35.68,139.69,2016-06-01 17:00:00,24.0,75.2,24.0,75.2,24.0,24.0,12.3,41,0.0,0.0,0.0,0.0,1003.6,36,3.8,202,6.5,625.8,1.25,3,Overcast,Cloudy,Warm,Calm,,Comfortable,High,Afternoon,89.1,-3.04,-0.63,0,0,0,0,0,0,Summer,0,17,2016,6,2
W00379067,20180328,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2018-03-28 10:00:00,4.0,39.2,1.0,33.8,4.0,2.0,1.6,85,0.0,0.0,0.0,0.0,1018.6,100,4.8,347,12.1,222.0,0.08,3,Overcast,Cloudy,Cold,Calm,,Very Humid,Moderate,Morning,29.1,2.83,0.49,0,0,0,0,0,0,Spring,0,10,2018,3,1
W00115772,20180316,Chicago,USA,North America,Humid Continental,41.88,-87.63,2018-03-16 19:00:00,-0.5,31.1,-5.8,21.6,-0.5,-5.5,-4.6,74,0.0,0.0,0.0,0.0,1019.9,100,11.1,54,20.4,28.0,0.03,3,Overcast,Cloudy,Freezing,Breeze,,Very Humid,Low,Evening,18.0,-3.77,-0.65,0,0,0,0,0,0,Spring,0,19,2018,3,1
W00517432,20240108,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2024-01-08 15:00:00,23.2,73.8,18.3,64.9,23.2,23.2,2.2,25,0.0,0.0,0.0,0.0,1009.4,100,13.5,212,23.3,401.0,0.41,3,Overcast,Cloudy,Warm,Moderate,,Dry,Moderate,Afternoon,86.6,9.57,1.68,0,0,0,0,0,0,Winter,0,15,2024,1,1
W00265974,20150504,Phoenix,USA,North America,Desert,33.45,-112.07,2015-05-04 05:00:00,21.7,71.1,19.8,67.6,21.7,21.7,9.2,45,0.0,0.0,0.0,0.0,1011.0,56,7.3,47,4.9,0.0,0.09,2,Partly Cloudy,Cloudy,Warm,Breeze,,Comfortable,Night,Night,94.2,-5.74,-0.95,0,0,0,0,0,0,Spring,0,5,2015,5,2
W00675595,20220122,Paris,France,Europe,Oceanic,48.85,2.35,2022-01-22 18:00:00,5.6,42.1,3.0,37.4,5.6,4.5,2.4,80,0.0,0.0,0.0,0.0,1037.3,99,3.6,330,9.2,43.0,0.03,3,Overcast,Cloudy,Cold,Calm,,Very Humid,Low,Evening,37.0,1.05,0.24,0,0,0,0,0,0,Winter,1,18,2022,1,1
W00400808,20200919,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2020-09-19 07:00:00,4.9,40.8,1.4,34.5,4.9,2.7,-0.4,69,0.0,0.0,0.0,0.0,1029.6,0,5.7,351,10.1,0.0,0.02,0,Clear Sky,Clear,Cold,Breeze,,Humid,Night,Morning,39.3,-13.41,-3.2,0,1,0,0,0,1,Autumn,1,7,2020,9,3
W00565511,20190703,London,UK,Europe,Oceanic,51.51,-0.13,2019-07-03 22:00:00,14.4,57.9,12.8,55.0,14.4,14.4,9.9,74,0.0,0.0,0.0,0.0,1027.7,4,6.9,92,13.6,1.0,0.03,0,Clear Sky,Clear,Cool,Breeze,,Very Humid,Low,Evening,64.8,-4.14,-0.99,0,0,0,0,0,0,Summer,0,22,2019,7,3
W00100076,20160531,Chicago,USA,North America,Humid Continental,41.88,-87.63,2016-05-31 19:00:00,18.9,66.0,19.7,67.5,18.9,18.9,16.6,87,0.1,0.1,0.0,0.0,1015.0,88,6.3,32,12.8,92.0,0.07,51,Light Drizzle,Drizzle,Cool,Breeze,Light,Very Humid,Low,Evening,72.0,4.26,0.69,0,0,0,0,0,0,Spring,0,19,2016,5,2
W00701083,20241219,Paris,France,Europe,Oceanic,48.85,2.35,2024-12-19 18:00:00,5.4,41.7,1.3,34.3,5.4,2.2,1.9,78,0.0,0.0,0.0,0.0,1013.0,32,9.5,292,29.1,17.0,0.03,1,Mainly Clear,Cloudy,Cold,Breeze,,Very Humid,Low,Evening,34.4,-0.63,-0.15,0,0,0,0,0,0,Winter,0,18,2024,12,4
W00103661,20161028,Chicago,USA,North America,Humid Continental,41.88,-87.63,2016-10-28 04:00:00,6.9,44.4,3.8,38.8,6.9,4.4,4.8,86,0.0,0.0,0.0,0.0,1024.5,0,8.1,188,12.1,0.0,0.0,0,Clear Sky,Clear,Cold,Breeze,,Very Humid,Night,Night,35.7,-5.72,-1.03,0,0,0,0,0,0,Autumn,0,4,2016,10,4
W00172272,20240825,Chicago,USA,North America,Humid Continental,41.88,-87.63,2024-08-25 23:00:00,26.4,79.5,26.6,79.9,26.4,26.4,16.9,56,0.0,0.0,0.0,0.0,1020.3,25,9.3,191,13.2,0.0,0.1,1,Mainly Clear,Cloudy,Warm,Breeze,,Humid,Night,Evening,76.2,3.84,1.05,0,0,0,0,0,0,Summer,1,23,2024,8,3
W00331228,20221013,Phoenix,USA,North America,Desert,33.45,-112.07,2022-10-13 03:00:00,23.4,74.1,21.3,70.3,23.4,23.4,5.2,31,0.0,0.0,0.0,0.0,1012.6,0,3.6,227,4.0,0.0,0.06,0,Clear Sky,Clear,Warm,Calm,,Comfortable,Night,Night,91.0,-1.02,-0.15,0,0,0,0,0,0,Autumn,0,3,2022,10,4
